mention_count_1h,mention_count_24h,mention_growth_ratio,bullish_ratio,avg_sentiment,influencer_score,price_change_pct_1h,price_change_pct_24h,volume_spike_ratio,short_interest_ratio,option_volume_spike,hype_score_raw,hour_of_day,label
24.36852433768289,100.0,0.8298419762008019,0.5588561053236971,-0.0292646794061939,63.1727594219769,-0.003881399913810219,0.027146076223185024,0.9111432602388394,0.09827308466855347,0.9363177293918777,34.39886622074319,11,0
100.0,100.0,1.6157856083555229,0.5914453776051005,0.2122766587027163,100.0,0.04340555088524137,0.27988892068577687,1.9672836402152416,0.276102504142649,2.304111894263682,37.08457304414499,6,1
100.0,100.0,2.46852074917191,0.7500551492754491,0.8393084908616099,100.0,0.40344915781237645,1.6134665278938056,3.888630395353986,0.6455196049597357,2.9302863518768936,69.47246075544177,8,2
100.0,100.0,6.319311299963955,0.8089041158280724,0.4771131789768112,100.0,0.2877810935670788,1.772019685995513,2.925469913294704,0.40811835664386353,3.9720156627381153,86.13071803423986,7,2
26.198696438490074,100.0,0.8156348565045208,0.49575717533280805,-0.07752669703950643,59.03034398804692,0.022663361148643025,0.042473963944045144,0.8932324036596707,0.10606288906407062,1.1124011035713126,33.336808458482565,9,0
21.969880000193886,100.0,1.31353990937022,0.5364893587274808,-0.05589217121689923,12.922285971434144,-0.026547451384551127,-0.07035387005239195,0.9070281265862533,0.04466000817983191,0.670496299259096,38.3201084602878,14,1
73.74874159487175,100.0,1.5999271697132,0.8306150679512992,0.47084878576465206,100.0,0.07166257190589052,0.2803113469829353,2.4111054240626113,0.1496115804762764,2.008098868832879,47.86998208840976,20,1
31.0,651.0,1.1401097195334886,0.46811815911830484,0.05942331230137332,17.750658243696748,-0.015800811364157178,-0.0476642046621612,0.9992901751188912,0.05188420053612325,1.1669350690206703,34.15478399768199,14,1
100.0,100.0,3.6355105081972092,0.7363331351274948,0.6674598866459802,100.0,0.12886085197347258,1.113654709649802,2.867682798717224,0.6562405886744921,4.945318323944514,58.44694181497572,16,2
100.0,100.0,3.158942325823808,0.7875359325938021,0.620126372443266,100.0,0.2239796107725387,1.0962719997896373,2.4094624134292246,0.7983598290560466,4.554463091595069,80.1253968261273,20,2
100.0,100.0,1.2901194149082578,0.5624456570374783,0.24138890198941199,100.0,0.09826785159126683,0.3620485329428137,1.3200216514037482,0.15690247422924697,1.6097144354989101,50.02075013287255,5,1
69.6192976535713,100.0,1.516949803310082,0.48429319144307553,0.22720059206770316,100.0,0.0506847249077037,0.347793935832417,2.065404642683804,0.1630635583829152,1.1181814321529833,42.14694379657887,22,1
100.0,100.0,2.026713204526194,0.7213208356131258,0.34708079857767987,100.0,0.05892825079007914,0.30833616373242206,2.3871391651230347,0.27902038262168544,1.7763342087597451,46.6471606956739,14,1
19.796219612396268,100.0,1.0035841814445199,0.3736640509165837,0.15110210149084632,70.96511078193309,0.019814668012149726,0.029918997583958256,0.6729660657694032,0.0391075428927218,0.9870989258362441,32.002093072714,11,1
100.0,100.0,2.0977098856971095,0.5945891788479678,0.31292776914075254,100.0,0.02275346367653621,0.14490184542317708,1.8220983871403817,0.17910409938116092,1.854951332849872,46.79493440936958,22,1
100.0,100.0,5.325312901853134,0.9832399563311061,0.5933516440060319,100.0,0.3017441089774462,0.9718517566669691,4.165729602655871,0.22193595676986577,2.743792542756334,67.57424042609522,23,2
17.7334163297354,100.0,0.8186893989959201,0.43606290245126833,-0.10551316270719455,7.59269889467664,0.008788414653665168,0.025821751070192,0.7319784545659429,0.10948595756548345,0.5497407667270684,24.68531978405134,16,0
49.225495043374295,100.0,0.99056451214485,0.6542709743281819,0.11847351457758004,6.043678222388473,0.0013888535122030658,-0.008660619399284872,1.1828748640962288,0.032618235416282185,0.749462589180691,35.36741209889795,12,0
100.0,100.0,2.0915115072821404,0.8660562890201899,0.2626171162907616,100.0,0.058665861801506,0.19907358571719969,2.0274432691699094,0.16223981538871113,1.593461737688112,43.54408634973747,9,1
28.977220516697546,100.0,0.9008910167896444,0.4986662480941744,0.0828118502953507,35.90760818688769,0.000497153853843915,0.025425336531764667,0.9359036658999267,0.09606496518591354,0.9749504261501049,40.590138777671086,11,1
100.0,100.0,7.285335785167354,0.5029005170258071,0.39828492856906367,100.0,0.22665190585935707,1.248441749509876,4.8244993453034555,0.4807236003556065,3.6742084060117173,100.0,19,2
100.0,100.0,1.990807997771721,0.5977346911267892,0.2453922043909802,61.49180907346392,0.053734644871236734,0.16476419262048786,2.191411116351204,0.10545298406390613,1.4165999800976967,50.75048079624119,12,1
100.0,100.0,1.6292662148200172,0.5899367025505599,0.2915334945220176,100.0,0.08331667469940135,0.28570414931440863,1.7641716635812046,0.2465483883252803,1.578515749489484,53.044072280106136,10,1
100.0,100.0,2.6022641432767792,0.617469574586147,0.6367825581125928,100.0,0.10113536536172428,0.37459107359319865,5.863732432609001,0.4605663336730231,4.838603523313385,93.79976927580793,11,2
100.0,100.0,2.9354463912519706,0.6137248184226862,0.13454653969341124,100.0,0.025274951655367202,0.255096835605469,2.1202300488186934,0.2501933022012861,1.3597584068046482,44.319654641895134,10,1
100.0,100.0,4.969455865770591,0.8806904401549461,0.4701965579056288,100.0,0.4462174717386319,1.6020407425410628,2.32362473527782,0.4447847308487014,2.509994362572392,82.45011082005553,18,2
100.0,100.0,1.941475056953904,0.5513884768222052,0.17913597914881854,100.0,0.12035621997530217,0.7720310269865369,1.8863613872453096,0.19642827792541306,2.6603550327732357,48.65571776607808,8,1
100.0,100.0,1.2894996364346725,0.7437093391611657,0.3692078095412937,100.0,0.0552998755852464,0.19288718636220126,1.3788410744017323,0.22329376142357363,1.6483434118792006,56.28951972789179,14,1
100.0,100.0,4.652279215059145,0.832097928333296,0.4512037545018195,100.0,0.292487515933796,1.3990483520856865,5.50964004963613,0.45936796673709235,2.635149874596421,74.42499919854251,15,2
100.0,100.0,1.5523162122404228,0.49206204452896946,0.3623578044169933,100.0,0.10548927990011336,0.3864052955159008,1.3313336493690902,0.18762550561693989,1.6219129906371472,36.30006227000002,6,1
66.74892813556376,100.0,1.3381028940975268,0.8120273641705178,0.3464890544713094,100.0,0.01940985776473071,0.047865137253135986,2.0870457207554236,0.128817090816953,1.4684972490419237,56.362861302206774,20,1
51.92508564003781,100.0,1.1876524227795773,0.22743595564833105,-0.044989389219869044,64.92139815900279,0.024089101233912474,0.05025266163954864,0.8654089213307774,0.0592624348379919,1.3267278862997698,32.45461095165671,15,1
34.41900091370736,100.0,1.0765712024232594,0.4886665393845461,0.22153434676028755,57.52708874447916,0.00630737086559746,0.0025827221097316604,1.3766794733949905,0.023433717419758675,0.730076778956812,31.144938027930106,14,1
43.872960488372875,100.0,1.3324274344346723,0.6070465970820256,-0.06992537634969515,44.88713322968122,0.044529652622972024,0.04698838694508825,0.8181621334118091,0.07412113128199488,0.9807719295360697,39.23926629981552,11,1
100.0,100.0,2.4121007873986215,0.7695797011794301,0.48427784936900814,100.0,0.31818721631270774,1.4897146829388268,2.471887540566459,0.2719498577476586,4.686845214243789,71.64604967538372,3,1
100.0,100.0,1.5751884663392541,0.8451327234392092,0.1655902421764404,100.0,0.09596047054883115,0.6167099405847736,2.0084649948905255,0.12390353502666972,1.6587462187441784,44.020288960348616,7,1
100.0,100.0,5.480325906386677,0.685642609661807,0.5760704106093569,100.0,0.3060648485316634,1.148850269386035,2.6020255767666693,0.4298764721356516,3.596241261643321,67.64539780078057,11,2
6.802561047402648,100.0,1.3464320589095542,0.49699956628104575,0.04805493454020735,60.067457947318246,0.01773349718242044,0.07695366742093371,0.9888320139671993,0.05018977604157857,1.0990001914387484,42.01364094090184,7,1
30.89200067325762,100.0,1.0814224914748152,0.5738644752797877,-0.020054985640052606,16.110123381642083,-0.01466698936622463,0.006753577140622784,1.1141902536559776,0.061287128875652394,1.3207347051610658,39.09139450590612,10,1
100.0,100.0,5.6192135897158515,1.0,0.6782905833537247,100.0,0.13862332949176395,0.8547592357673498,2.8375040964940093,0.3477662345420363,3.0280359306977944,67.01885954883902,8,2
40.66083612582497,100.0,1.1724210389562564,0.5063437283350337,0.009899671510841729,23.988664320789773,0.005137368824054356,-0.0017915659104498763,0.7717208060470878,0.08233296407414767,1.1953097991750639,35.70847172656015,10,1
30.656696548120774,100.0,1.4146360792985697,0.48727993355204585,0.15625041201963108,17.908808129214783,0.003209505379937406,-0.013424822770262145,1.1455480538478742,0.053123302231036874,0.794521507283761,43.544446979653834,13,1
100.0,100.0,6.534616029844194,0.5762238272937312,0.8967470165841616,100.0,0.42411465120098585,1.7660265715461614,4.342913114628587,0.7000401142679742,4.33504326783938,100.0,5,2
20.701628126519307,100.0,0.8235412296658808,0.6709131382085604,0.21625129825973038,89.67109346288434,-0.01242679812223639,-0.08614584980360054,0.6562835983798665,0.09819848913063019,0.906494134156904,35.30769757668268,16,0
23.295988414312298,100.0,0.9703261756559516,0.49355682073092166,0.03643048076807831,50.485144868428634,-0.0031042152846858812,-0.04401760341657725,1.0086525573091556,0.048006171296538516,0.9775026887580078,31.064953209533954,9,0
28.902795699353227,100.0,1.0975126379606759,0.5319493176678788,-0.01745854463882544,15.657066827588647,0.012764752903419592,0.03727545561196361,1.1244842643604493,0.047500266873628315,1.1192573843489826,25.300278067381598,15,1
35.01444078333898,100.0,1.5048470344408607,0.4131175843378327,0.1330702613562988,18.258579887063984,-0.002236523562593614,-0.004763161260475771,1.1892198173597206,0.06094710473611638,0.9675257218604283,40.32070547647975,15,1
79.59656818916034,100.0,1.637904471970717,0.9346653826581514,0.18360151808841602,100.0,0.04517386910631705,0.3112280949134911,1.9759283256229998,0.25363856211035163,1.9566675945241028,42.21518343316948,13,1
25.909688737717197,100.0,0.9753740001442088,0.47582399126504504,0.16809840845841661,17.02137021704516,-0.010332948238290562,-0.007064821579609359,1.7419996822006172,0.04802274268533192,1.3476052069559155,41.47909777267989,14,1
100.0,100.0,2.047345974092992,0.7804357892240891,0.3001192619658658,100.0,0.07226963767857299,0.1246183068816881,2.1756762482942666,0.1860319736300191,2.193658987248164,69.73549221222068,13,1
21.555173709232083,100.0,0.9945590964054074,0.30970764826245445,-0.01643979778093136,12.334067680978844,0.028246604149183743,0.03974020035498682,1.6149113353418003,0.016882136501716657,0.9051250741084553,32.82017779154283,14,0
100.0,100.0,6.412754478567564,0.6909862809596446,0.46946578751688284,100.0,0.267430892640121,2.325955240009389,3.682654241293959,0.29052668802690146,5.4120443387668855,86.29977676767805,3,2
100.0,100.0,6.5881051872202825,0.7279632024735017,0.6963375562245413,100.0,0.2735932093903318,1.7480426473653061,5.00295649894107,0.7048711203826388,3.7646186749285233,100.0,6,2
100.0,100.0,2.942670498606724,0.6495756807445052,0.7401208090535144,100.0,0.16015413299072312,1.4944366472576047,2.4811751155728534,0.6932383563971324,4.990213285408842,55.13775158142256,20,2
100.0,100.0,7.6648700397973695,0.916510216065999,0.6558683434539488,100.0,0.11129611538618009,1.2069515761425937,4.185884778983052,0.6530871777015304,3.6695398165654023,54.32352433602435,5,2
16.774978729698873,100.0,1.2784833602522119,0.5017488597197436,0.02801680450265577,90.96601734024907,-0.017877107999173955,0.0294199233300506,0.7452087534752755,0.013910722759570273,1.339629241798304,42.4291515246081,9,1
100.0,100.0,3.706120392658971,0.943797523454863,0.5874935196133007,100.0,0.28091895144521356,1.2465204764782463,2.859984683394165,0.5009324141469692,3.7243670139809795,94.39564940041548,14,2
100.0,100.0,1.8942587931427082,0.7915228829408386,0.21081141101315545,100.0,0.12929727001908256,0.28909574867544435,2.301804201083612,0.11963563178191901,2.0662313644627384,67.45447474318527,12,1
100.0,100.0,4.290617794658468,0.9099141418243306,0.47308936897721,100.0,0.27125934750688635,1.3456586832830837,5.047882269072452,0.31692901816286045,2.9849533227372174,74.11499951746381,21,2
14.151595629415972,100.0,0.726757247307869,0.46138873881588577,0.14618686928574276,77.14343203653002,0.006257129499352498,-0.011289734087654255,1.0911348889195562,0.07201919349058677,1.2441678143109467,31.30732619084044,12,0
26.656678261890992,100.0,0.930160338655171,0.4085821774724492,0.053282466835790035,55.18639991857277,-0.029001333806619498,-0.03916074623412036,0.7730959479421272,0.0911703129522954,1.5376867628007327,24.880870033871467,10,0
100.0,100.0,2.749165313689381,0.7255337594817012,0.365252469983482,100.0,0.06324859591794874,0.16078972738491726,1.4611947879120766,0.2406825807553651,0.8325085907054661,59.118878262954794,15,1
100.0,100.0,2.1271784412961297,0.7678632162538499,0.25400741062467036,100.0,0.05852155447503224,0.2233985667720416,2.301902291088823,0.1817052434981623,1.5747517658413754,41.32279970215207,10,1
100.0,100.0,2.015182330705045,0.5905531322289231,0.2758966536197983,100.0,0.10422360268004324,0.3948944433963712,1.9571996732882615,0.12164004586644224,2.187083462413832,56.92408243258883,12,1
21.455374980337787,100.0,1.2954521712424123,0.6725268944633617,-0.0802451931919595,13.193820771664665,-0.006452586868721338,-0.06882653000655967,0.9610176523819862,0.013609546413214931,0.9470061228951974,36.39392975291629,16,1
100.0,100.0,2.136072702771044,0.5674799420045825,0.25925992465399156,100.0,0.0470043274529163,0.2600340253083378,1.3452164382568967,0.14393456242981062,1.3374993119293483,49.991743894335606,7,1
64.89795085147198,100.0,1.2233696931469953,0.428992875806139,0.17491680141703786,100.0,0.13930736993198922,0.4643551851181054,2.131186726164781,0.2560799089242146,1.4696041212925364,40.323073887188194,18,1
53.97244567230121,100.0,2.097625527886053,0.594980511899342,0.193097524854193,100.0,0.06816717215855514,0.3011866916643842,1.805414775519134,0.1899788972547717,2.2985066628063486,57.34088008330675,12,1
35.55164070286514,100.0,0.7696746582662191,0.4369638754968011,-0.01215220232479519,40.19159949423327,0.025275901968078003,0.10434897850859051,1.110046809696731,0.028584345781771228,0.9521751004245677,26.1991549879867,12,0
100.0,100.0,2.5447939651900944,0.47083271163066953,0.3767694408678304,100.0,0.07004710354169459,0.3485244783179986,1.631998504136574,0.09092598970706854,2.2624941779711265,43.30641716525792,22,1
1209.0,31434.0,7.536596718332902,0.8418620283873308,0.572508027426996,1787.2128582817788,0.1252468682815484,0.9796642174187906,3.890316555154884,0.6375009285446396,3.276635462702707,83.72142113958681,4,2
46.90065345224716,100.0,1.1604436173652142,0.6010844681020224,0.021361253500011314,25.76585755756738,0.03106431845894241,-0.0009454201386739157,0.6587868911557969,0.07056612248942558,1.3198536108210783,38.28355636513566,10,1
19.153548932245634,100.0,1.1585194514971433,0.5838515489763689,-0.0324833758025293,100.0,0.0008255759290067798,0.08446090236648879,1.015532216056889,0.07192405995525067,1.0697046629206464,38.86019130697505,13,1
44.886759935934606,100.0,1.2777211262809296,0.5314694942200715,0.20514932967385976,9.833063809438668,0.01581400827128892,0.02660786390757039,1.1825814443599216,0.11218055609262738,1.01881614630163,30.336501219968792,15,1
100.0,100.0,5.382883377640224,0.7501517185566373,0.5267982933234079,100.0,0.16545379649531006,1.0452009492474759,5.883619147741238,0.5735500498752686,3.4903255934885244,70.37933099380882,6,2
100.0,100.0,2.180582893731333,0.6025232501175801,0.3852140906804166,100.0,0.06609868598848871,0.173299466992059,1.4104759371823765,0.20676252967928677,1.8665157421555767,47.203123558553216,17,1
100.0,100.0,1.5010749070413412,0.5310234903603559,0.38566302282177417,100.0,0.05129159902511063,0.30867140732025444,1.8973412565242467,0.14210738215480728,2.7571571414707874,53.23632872889912,18,1
23.200132788985567,100.0,1.0003916310079435,0.4796213003830177,-0.013196238071372556,78.44851918000558,-0.007083797034724891,0.017340364692578027,1.012189312688454,0.11530156631573657,1.0146426305202245,44.6639732795869,8,1
100.0,100.0,1.9157184723441407,0.6833837383096929,0.30586033768364995,100.0,0.0792272830694266,0.3839998742328167,2.9747344267885074,0.12260477350453113,1.4721777437119756,58.59488359721942,14,1
1662.0,48198.0,2.742963066192887,0.8003162410465283,0.8243227493563205,2743.877960943418,0.33074438339903717,1.8086294825343974,3.633778341281727,0.5724763861778901,2.9258529841462972,71.91493402152386,6,2
100.0,100.0,1.2655913404173025,0.5524760124044192,0.3320989001873512,100.0,0.0556991338640606,0.48874173905813706,1.8113949632601105,0.25142842829568474,1.6098243997509982,55.17696479021511,11,1
100.0,100.0,3.9169314227976466,0.9807005020627788,0.8393863277491763,100.0,0.6413881681252175,3.197222098908407,4.515161485271463,0.2158725805892767,2.8648934904925505,72.01520224516983,18,2
25.53769087437361,100.0,1.2607616496466305,0.5073713892789882,0.03848962544568679,78.0178055085455,-0.00499139993564801,-0.07677353463910483,1.2794841816121472,0.08859874134231477,0.7958709007699684,41.200683058143966,15,1
27.729337859847256,100.0,1.1061701521415692,0.5766809103360337,0.15301202764841,50.97782179008894,0.003384887448740437,0.05944158518332065,1.2227241317015927,0.10078856718918236,1.0541356228780165,38.270321512662434,14,1
943.0,25461.0,6.739252675159535,0.8351191730426887,0.5103670594767258,3748.5805078070434,0.3612767540091275,1.388879783594832,3.139830696508418,0.5191413578739574,3.5868993670226157,82.78912610007679,5,2
100.0,100.0,1.7834719491757582,0.5679604502016362,0.20040878804501844,62.60662562139687,0.052243586016466774,0.10151744457915399,2.185714004755834,0.17645197801096513,1.740231483706304,48.249516495216426,11,1
35.99220593807954,100.0,1.3563780288685272,0.6145284832185656,-0.009060219530454222,86.47715098165379,-0.0033821086221625905,-0.0156946885315187,0.8064319766220678,0.03313444698828251,0.7605239942212693,31.834044109776684,10,1
22.82239842247715,100.0,1.1403104117157177,0.4905847050661745,0.07242322160927339,68.43924662075182,-0.016307496349442084,-0.038722965975066054,1.0025536696595494,0.09393788876003913,0.7370566630393611,38.537156697988536,17,1
100.0,100.0,1.807233052678113,0.7606867658264789,0.30772535347356583,100.0,0.03532590303021695,0.11606046959371472,1.3499726013341642,0.10707386923273618,1.8141849902541534,43.139943509818735,10,1
11.789757426290063,100.0,0.5235256607375406,0.40906480429696235,0.011958354299019449,11.898695881041773,0.02306594762714031,0.02371474628516858,0.9778415487481341,0.06488525335223208,1.0298284525090242,29.486923367733212,11,0
100.0,100.0,5.658305930104822,0.706118078717654,0.7143377379873462,100.0,0.4011523042165891,2.3571490370517796,5.619604345014884,0.47010528686661396,5.209964903918964,84.31429025893121,7,2
100.0,100.0,2.391685986164816,0.44616289085083727,0.4698592266012127,100.0,0.03516126557580817,0.21531416515900792,1.4220420827673235,0.10048364425439431,2.359223449925737,49.453632052824,21,1
16.98758784543077,100.0,0.8414932606699382,0.31571505243075826,0.03809943839066221,4.746193252919172,0.012880975552400422,0.00038039009321745717,1.0376095510391254,0.03403813206798601,0.6082070561873019,30.281701439347,8,0
53.81762827660885,100.0,2.7704151961062045,0.7805659668475826,0.3476581392040461,100.0,0.04524606018171996,0.22980461806005426,1.8291011553217975,0.17710447051763487,2.2649174143932322,67.73429945487095,17,1
23.537216131294436,100.0,1.4697448358057466,0.6231210985663553,0.08269985363324815,87.84024437943702,0.012288625962613181,0.007634490747663758,0.91476367702451,0.0904794144829199,1.274113920865729,41.230132305845395,18,1
45.79867072252,100.0,1.2757507706235438,0.319548580958681,-0.05338269263819442,56.92976459470321,0.02525063572254645,0.05794955262699825,0.9385574293040383,0.05812347758724904,0.9865166772969044,30.99346591757817,15,1
100.0,100.0,1.862133672482651,0.5926509018378094,0.1383482163461464,100.0,0.06435901272369363,0.20734843940251718,1.5112644668373487,0.21284471955315884,2.999015382068645,47.36900559184173,19,1
41.94241820256496,100.0,0.9732529113438171,0.4797625575379158,0.17035330589669812,19.482372159261708,-0.005351280660491134,-0.08940118559976197,0.82260765793854,0.04201131298615018,1.0517435147634038,32.88663079224676,14,0
19.24384366020884,100.0,0.8497317920692473,0.5223760533251456,0.0006545364049964694,8.008706448785368,-0.002633784243992743,0.030987290612644252,1.2680184108391879,0.015388913868485232,1.12705880194892,41.080988310518826,13,1
100.0,100.0,2.580384324431435,0.6932126623906627,0.20888596051114952,100.0,0.06127272378782954,0.36206552122700386,1.3053452034996749,0.15027031009172417,1.2438566792175048,39.05294765087148,18,1
100.0,100.0,7.068645455260701,0.8111037389317474,0.4214849259454682,100.0,0.0980623906301359,0.6537381086167368,2.558568044964569,0.3264953085312209,3.4213440433189506,78.87706501719653,20,2
46.048406770494694,100.0,0.809832776647414,0.5697780651714055,0.020669144903048838,54.31918039850529,-0.007022897682799203,0.0023870584150236527,1.0592657918082347,0.030065345052132642,0.890048667678114,38.12980108070677,15,0
100.0,100.0,5.151981905092118,0.5871597926217058,0.47616714579048197,100.0,0.4066851131561624,2.686380926408308,2.4470353819095996,0.5882094399762284,2.892426880120222,97.22635522946842,19,2
100.0,100.0,6.913594482974449,0.69872613941495,0.5528715301735768,100.0,0.28592044732103017,1.3138595603152106,2.88342497734444,0.4235469642442679,4.6116703643932775,83.6804398131559,23,2
100.0,100.0,2.466811787630044,0.4100936579602222,0.19045189227653964,42.91790305695265,0.07248093118498308,0.2112447131242036,1.5064279395005509,0.07631292411131807,1.5119595097979563,54.852878322260814,8,1
100.0,100.0,1.3814213967532907,0.47290858799625385,0.4563136072337994,100.0,0.06142642996104758,0.35978337998242493,1.6370590835048322,0.17038444675426934,1.5973156262664188,50.497441024879905,8,1
